"unique_id","species_harmonized","mean_lat","mean_long","intercept","slope","se_slope","cv_pop","McFadden_R2","year_s","year_10","year_e","year_range","n","rel_sample_per_year","fitted_first","fitted_10","fitted_last","ratio_fitted","ln_ratio_fitted","Kingdom","Phylum","Order","Class","Family","Hemisphere","Ecosystem","Position","ShiftR","Unit","PrAb","Sampling","Grain","Signif","Quality","Start","Reference","Source","usageKey","cent_lat","cent_long","dist_BioTime_BioShift"
"Garrulus glandarius 377 200005","Garrulus glandarius",32,131.2,309.1473,-0.1534,0.566324,15.8625279675349,NA,2011,2021,2013,3,3,1,1.82460487836269,0.393400324856665,1.34246202123458,0.215608502159483,-1.53429100584782,"Animalia","Chordata","Passeriformes","Aves","Corvidae","North","Terrestrial","Centroid",-2.495,"km/year","ABUND","TWO","COARSE","YES","RESURVEYED",1980,114,"A113_P3","GBIF:5229493",64.94220545,25.617815,7507.99973943957
"Garrulus glandarius 377 200007","Garrulus glandarius",39.1,140.9,161.3517,-0.0801,0.401092,13.3333333333333,NA,2009,2019,2012,4,4,1,1.40403591884554,0.629956736098385,1.10397177511103,0.448675655403718,-0.801455023314048,"Animalia","Chordata","Passeriformes","Aves","Corvidae","North","Terrestrial","Centroid",-2.495,"km/year","ABUND","TWO","COARSE","YES","RESURVEYED",1980,114,"A113_P3","GBIF:5229493",64.94220545,25.617815,7177.03794066779
"Garrulus glandarius 377 200008","Garrulus glandarius",35.9,138.8,-120.0937,0.0601,0.224352,28.6035475106641,NA,2009,2019,2013,5,5,1,1.76376469407469,3.21572672380982,2.24272508595,1.82321753837853,0.600602818461283,"Animalia","Chordata","Passeriformes","Aves","Corvidae","North","Terrestrial","Centroid",-2.495,"km/year","ABUND","TWO","COARSE","YES","RESURVEYED",1980,114,"A113_P3","GBIF:5229493",64.94220545,25.617815,7420.96052873048
"Garrulus glandarius 377 200009","Garrulus glandarius",34.1,135.5,146.1988,-0.0725,0.364196,24.6880349302806,NA,2009,2019,2012,4,3,0.75,1.84663424495519,0.894669154079105,1.48581712247763,0.484486387341319,-0.724665944348772,"Animalia","Chordata","Passeriformes","Aves","Corvidae","North","Terrestrial","Centroid",-2.495,"km/year","ABUND","TWO","COARSE","YES","RESURVEYED",1980,114,"A113_P3","GBIF:5229493",64.94220545,25.617815,7473.16394872407
"Garrulus glandarius 377 200012","Garrulus glandarius",36.9,140.6,670.2423,-0.333,0.548061,33.354290634906,NA,2010,2020,2012,3,3,1,2.36495656424902,0.084627416744531,1.21495656428091,0.0357839201040058,-3.33025664558363,"Animalia","Chordata","Passeriformes","Aves","Corvidae","North","Terrestrial","Centroid",-2.495,"km/year","ABUND","TWO","COARSE","YES","RESURVEYED",1980,114,"A113_P3","GBIF:5229493",64.94220545,25.617815,7388.00703964981
"Garrulus glandarius 377 200015","Garrulus glandarius",38.2,138.4,114.2291,-0.0564,0.291094,13.5093845727119,NA,2009,2019,2012,4,4,1,2.57044550833464,1.46256472390851,2.17040314161558,0.568992697633994,-0.563887678621825,"Animalia","Chordata","Passeriformes","Aves","Corvidae","North","Terrestrial","Centroid",-2.495,"km/year","ABUND","TWO","COARSE","YES","RESURVEYED",1980,114,"A113_P3","GBIF:5229493",64.94220545,25.617815,7174.38409255439
"Garrulus glandarius 377 200016","Garrulus glandarius",38,138.5,306.7107,-0.1522,0.329504,22.4295400971496,NA,2009,2019,2012,4,4,1,2.32663854206285,0.507603090261372,1.47355896817152,0.218170154531748,-1.52247999526958,"Animalia","Chordata","Passeriformes","Aves","Corvidae","North","Terrestrial","Centroid",-2.495,"km/year","ABUND","TWO","COARSE","YES","RESURVEYED",1980,114,"A113_P3","GBIF:5229493",64.94220545,25.617815,7198.24715451929
"Garrulus glandarius 377 200034","Garrulus glandarius",36,138.8,478.356,-0.2375,0.289239,40.7696223932449,NA,2009,2019,2012,4,4,1,3.45630297591211,0.321520980388038,1.69508335350641,0.0930245359358837,-2.37489199335761,"Animalia","Chordata","Passeriformes","Aves","Corvidae","North","Terrestrial","Centroid",-2.495,"km/year","ABUND","TWO","COARSE","YES","RESURVEYED",1980,114,"A113_P3","GBIF:5229493",64.94220545,25.617815,7410.87961528034
"Garrulus glandarius 377 200037","Garrulus glandarius",37.1,140,-251.5495,0.1253,0.388835,22.7786923244454,NA,2009,2019,2012,4,3,0.75,1.1391850981187,3.98714196694529,1.658878263345,3.49999484151418,1.25276149464119,"Animalia","Chordata","Passeriformes","Aves","Corvidae","North","Terrestrial","Centroid",-2.495,"km/year","ABUND","TWO","COARSE","YES","RESURVEYED",1980,114,"A113_P3","GBIF:5229493",64.94220545,25.617815,7345.36896044325
"Garrulus glandarius 582 NA","Garrulus glandarius",59.817,22.9,-105.8825,0.0548,0.002276,139.420827278664,NA,1979,1989,2019,41,39,0.951219512195122,12.3673029806555,21.3872570775856,110.610245815045,1.72933881469863,0.547739147421751,"Animalia","Chordata","Passeriformes","Aves","Corvidae","North","Terrestrial","Centroid",-1.788,"km/year","ABUND","TWO","MEDIUM","YES","MODELED",2000,136,"A135_P1","GBIF:5229493",62.19500015,17.6393608,387.920356623271
"Garrulus glandarius 634 NA","Garrulus glandarius",59.0578233695652,15.4213451086957,5.8825,-0.0025,0.019267,12.9023435018518,NA,1996,2006,2019,24,24,1,2.41115583430573,2.35147795003647,2.27609943318153,0.975249262855529,-0.0250621864474594,"Animalia","Chordata","Passeriformes","Aves","Corvidae","North","Terrestrial","Centroid",-1.788,"km/year","ABUND","TWO","MEDIUM","YES","MODELED",2000,136,"A135_P1","GBIF:5229493",62.19500015,17.6393608,369.578797168732
"Garrulus glandarius 682 NA","Garrulus glandarius",46.1096003967093,24.8028669469835,27.5031,-0.0134,0.195654,7.73652770623718,NA,2014,2024,2019,6,6,1,1.5438429558031,1.34968519182614,1.44350336887468,0.874237361224375,-0.134403359849614,"Animalia","Chordata","Passeriformes","Aves","Corvidae","North","Terrestrial","Centroid",-1.788,"km/year","ABUND","TWO","MEDIUM","YES","MODELED",2000,136,"A135_P1","GBIF:5229493",62.19500015,17.6393608,1847.83803371992
"Garrulus glandarius 768 NA","Garrulus glandarius",53.3387648068182,13.6452158863636,17.3789,-0.0086,0.051172,11.4363912541721,NA,1999,2009,2015,17,7,0.411764705882353,1.29381912176714,1.18761761569594,1.12812823765163,0.91791626489015,-0.0856491072385736,"Animalia","Chordata","Passeriformes","Aves","Corvidae","North","Terrestrial","Centroid",-1.788,"km/year","ABUND","TWO","MEDIUM","YES","MODELED",2000,136,"A135_P1","GBIF:5229493",62.19500015,17.6393608,1013.51238930124
"Garrulus glandarius 809 NA","Garrulus glandarius",53.307573,-0.859682,1.5888,-8e-04,0.04051,12.0453013957429,NA,1978,1988,2003,26,8,0.307692307692308,1.07710821192323,1.06889261618857,1.05668656826048,0.992372543776275,-0.00765669403625715,"Animalia","Chordata","Passeriformes","Aves","Corvidae","North","Terrestrial","Centroid",-1.788,"km/year","ABUND","TWO","MEDIUM","YES","MODELED",2000,136,"A135_P1","GBIF:5229493",62.19500015,17.6393608,1469.05191417065
"Garrulus glandarius 814 NA","Garrulus glandarius",50.977989,-0.972411,62.4703,-0.0309,0.098384,24.0755590937416,NA,2007,2017,2017,11,8,0.727272727272727,1.55742097517722,1.14336603897051,1.14336603897051,0.734140644818526,-0.309054654529099,"Animalia","Chordata","Passeriformes","Aves","Corvidae","North","Terrestrial","Centroid",-1.788,"km/year","ABUND","TWO","MEDIUM","YES","MODELED",2000,136,"A135_P1","GBIF:5229493",62.19500015,17.6393608,1679.32151924814
"Gavia arctica 169 NA","Gavia arctica",33.9101925925926,-119.813777777778,165.4453,-0.0824,0.09708,53.1579804547796,NA,1987,1997,1993,7,5,0.714285714285714,6.12050400552022,2.68618910318805,3.73419354946746,0.438883644347806,-0.823520948081864,"Animalia","Chordata","Gaviiformes","Aves","Gaviidae","North","Terrestrial","Centroid",0.364,"km/year","OCCUR","TWO","COARSE","NO","LOW",1974,248,"A247_P1","GBIF:2481959",64.95307265,25.54385325,8627.74147400998
"Gavia arctica 582 NA","Gavia arctica",59.817,22.9,-85.8385,0.0442,0.003651,57.5957669893384,NA,1979,1989,2019,41,41,1,5.52492689517819,8.59907044580911,32.421001000892,1.55641343477573,0.442384094046631,"Animalia","Chordata","Gaviiformes","Aves","Gaviidae","North","Terrestrial","Centroid",-3.351,"km/year","ABUND","TWO","MEDIUM","YES","MODELED",2000,136,"A135_P1","GBIF:2481959",62.19500015,17.6393608,387.920356623271
"Gavia arctica 601 NA","Gavia arctica",42.8663945806452,27.9779745806452,-157.4405,0.0783,0.064228,153.05412851563,NA,1998,2008,2017,20,9,0.45,0.364665033346529,0.797849984727514,1.61415653282609,2.18789824021692,0.782941375350646,"Animalia","Chordata","Gaviiformes","Aves","Gaviidae","North","Terrestrial","Centroid",-3.351,"km/year","ABUND","TWO","MEDIUM","YES","MODELED",2000,136,"A135_P1","GBIF:2481959",62.19500015,17.6393608,2256.17864777215
"Gavia arctica 634 NA","Gavia arctica",61.5621706161137,16.2009146919431,-0.234,6e-04,0.019632,31.7959924340637,NA,1997,2007,2019,23,23,1,2.547504617999,2.56246212761525,2.58052710959231,1.00587143572207,0.00585426601777497,"Animalia","Chordata","Gaviiformes","Aves","Gaviidae","North","Terrestrial","Centroid",-3.351,"km/year","ABUND","TWO","MEDIUM","YES","MODELED",2000,136,"A135_P1","GBIF:2481959",62.19500015,17.6393608,103.238483746138
"Gavia immer 166 NA","Gavia immer",40.6982688311688,-72.1906909090909,-136.091,0.0689,0.171668,40.466053548488,NA,1982,1992,1987,6,6,1,1.63516843265939,3.25717953738347,2.30782086805575,1.99195353354888,0.689115832358652,"Animalia","Chordata","Gaviiformes","Aves","Gaviidae","North","Terrestrial","Centroid",-0.413,"km/year","OCCUR","TWO","MEDIUM","YES","RESURVEYED",1980,17,"A17_P1","GBIF:2481962",42.78056955,-75.81035595,379.584191907445
"Gavia immer 169 NA","Gavia immer",34.8847636363636,-120.794363636364,90.1026,-0.0442,0.053301,63.0443076748907,NA,1995,2005,2005,11,4,0.363636363636364,7.36644409656151,4.73651959507764,4.73651959507764,0.642985887490619,-0.441632502900433,"Animalia","Chordata","Gaviiformes","Aves","Gaviidae","North","Terrestrial","Centroid",-3.838,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:2481962",43.6271988,-107.96940985,1469.70475092064
"Gavia immer 217 NA","Gavia immer",47.8144261111111,-113.870669407407,37.9126,-0.0189,0.094423,22.7073776557312,NA,1994,2004,2005,12,6,0.5,1.32357601549388,1.09593712794682,1.07544774993599,0.828012229836218,-0.188727354372361,"Animalia","Chordata","Gaviiformes","Aves","Gaviidae","North","Terrestrial","Centroid",-3.838,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:2481962",43.6271988,-107.96940985,653.552018824771
"Gavia stellata 582 NA","Gavia stellata",59.817,22.9,-28.2028,0.0147,0.007253,25.3591885322939,NA,1979,1989,2019,41,41,1,2.47495476348939,2.86712968224111,4.45746098927607,1.15845740881292,0.14708930013413,"Animalia","Chordata","Gaviiformes","Aves","Gaviidae","North","Terrestrial","Centroid",-0.727,"km/year","OCCUR","TWO","COARSE","NO","LOW",1974,248,"A247_P1","GBIF:2481958",64.95307265,25.54385325,587.666154938438
"Gavia stellata 634 NA","Gavia stellata",61.9020945945946,15.7732432432432,52.392,-0.0257,0.037878,29.3051849341986,NA,2003,2013,2019,17,15,0.882352941176471,2.49532971314703,1.9298041949707,1.654033994018,0.773366415188832,-0.257002325643434,"Animalia","Chordata","Gaviiformes","Aves","Gaviidae","North","Terrestrial","Centroid",-0.727,"km/year","OCCUR","TWO","COARSE","NO","LOW",1974,248,"A247_P1","GBIF:2481958",64.95307265,25.54385325,592.358362206779
"Gavia stellata 91 NA","Gavia stellata",55.7869565217391,20.9084782608696,-31.9544,0.0164,0.123005,9.19170719686257,NA,1992,2002,1999,8,3,0.375,2.13751064400801,2.5190182665118,2.39791844066315,1.17848220946794,0.164227347368303,"Animalia","Chordata","Gaviiformes","Aves","Gaviidae","North","Terrestrial","Centroid",-0.727,"km/year","OCCUR","TWO","COARSE","NO","LOW",1974,248,"A247_P1","GBIF:2481958",64.95307265,25.54385325,1051.08360498947
"Geococcyx californianus 225 NA","Geococcyx californianus",33.43,-111.93,-20.5792,0.0103,0.099444,12.3899159471497,NA,2000,2010,2010,11,10,0.909090909090909,1.03821469070201,1.15094845052397,1.15094845052397,1.10858424642954,0.103083747573844,"Animalia","Chordata","Cuculiformes","Aves","Neomorphidae","North","Terrestrial","Centroid",-0.12,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:2496459",43.6271988,-107.96940985,1185.99688200866
"Geococcyx californianus 226 NA","Geococcyx californianus",33.43,-111.93,190.0687,-0.095,0.654828,13.0074961833236,NA,1998,2008,2000,3,3,1,1.28416542423786,0.496618113630395,1.06194320210617,0.386724408130777,-0.950042963325956,"Animalia","Chordata","Cuculiformes","Aves","Neomorphidae","North","Terrestrial","Centroid",-0.12,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:2496459",43.6271988,-107.96940985,1185.99688200866
"Geothlypis formosa 195 NA","Geothlypis formosa",36.6054076923077,-84.7622461538461,23.2618,-0.0108,0.00913,20.1152000233236,NA,1978,1988,2007,30,30,1,6.25062470223545,5.60884186218466,4.56538872091452,0.897325008199377,-0.108337154566804,"Animalia","Chordata","Passeriformes","Aves","Parulidae","North","Terrestrial","Centroid",-0.861,"km/year","OCCUR","TWO","MEDIUM","YES","RESURVEYED",1982,109,"A108_P1","GBIF:6093586",45.0010905,-86.2706815,943.157018426682
"Geothlypis trichas 217 NA","Geothlypis trichas",46.6207570695971,-111.149588813187,-32.545,0.0164,0.072566,16.5637547722605,NA,1994,2004,2006,13,10,0.769230769230769,1.18097690711187,1.39151194266988,1.43792437105733,1.17827193257561,0.164048901183243,"Animalia","Chordata","Passeriformes","Aves","Parulidae","North","Terrestrial","Centroid",4.398,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:2489670",43.6271988,-107.96940985,416.385718981762
"Geothlypis trichas 225 NA","Geothlypis trichas",33.43,-111.93,15.8243,-0.0076,0.071895,16.7488868743254,NA,2001,2011,2011,11,11,1,1.82706241871406,1.6932329997602,1.6932329997602,0.926751589008079,-0.0760697223500361,"Animalia","Chordata","Passeriformes","Aves","Parulidae","North","Terrestrial","Centroid",4.398,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:2489670",43.6271988,-107.96940985,1185.99688200866
"Geothlypis trichas 333 NA","Geothlypis trichas",39.083333,-96.58333,-1.8002,0.0013,0.015591,21.2898263290874,NA,1981,1991,2008,28,28,1,2.21223965796768,2.24140031479996,2.29185829742219,1.01318150894152,0.0130953888224296,"Animalia","Chordata","Passeriformes","Aves","Parulidae","North","Terrestrial","Centroid",-2.73,"km/year","ABUND","MULT","COARSE","YES","LOW",1975,10,"A10_P1","GBIF:2489670",37.24610045,-95.84085085,214.593255901196
"Geothlypis trichas 632 NA","Geothlypis trichas",33.437583245283,-112.035597415094,127.2539,-0.0629,0.20373,17.8442399398656,NA,2014,2024,2019,6,5,0.833333333333333,1.95263787591228,1.04149496846904,1.42606539927337,0.533378452460083,-0.628524064637958,"Animalia","Chordata","Passeriformes","Aves","Parulidae","North","Terrestrial","Centroid",4.398,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:2489670",43.6271988,-107.96940985,1187.87106187401
"Geothlypis trichas 702 BM_mid_B2","Geothlypis trichas",33.382491,-112.303354,-110.8311,0.0552,0.089445,21.816420829745,NA,2013,2023,2022,10,8,0.8,1.27075000467156,2.20642633893973,2.08798080517732,1.7363181828278,0.551766884482561,"Animalia","Chordata","Passeriformes","Aves","Parulidae","North","Terrestrial","Centroid",4.398,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:2489670",43.6271988,-107.96940985,1200.83511321723
"Geothlypis trichas 702 PE-10B","Geothlypis trichas",33.389401,-112.25664,37.9254,-0.0186,0.04796,36.6875051837713,NA,2001,2011,2016,16,11,0.6875,2.090164441318,1.73567215109665,1.5816533857198,0.830399808161591,-0.185847997589818,"Animalia","Chordata","Passeriformes","Aves","Parulidae","North","Terrestrial","Centroid",4.398,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:2489670",43.6271988,-107.96940985,1198.83594106613
"Geothlypis trichas 702 PE-1D","Geothlypis trichas",33.434992,-111.904061,7.1683,-0.0034,0.068842,20.5018157210998,NA,2002,2012,2016,15,7,0.466666666666667,1.48684039796958,1.43738968153032,1.41807300941445,0.966741072877232,-0.0338245826959049,"Animalia","Chordata","Passeriformes","Aves","Parulidae","North","Terrestrial","Centroid",4.398,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:2489670",43.6271988,-107.96940985,1184.81191249526
"Geothlypis trichas 702 PN-1B","Geothlypis trichas",33.547464,-111.656845,-8.2665,0.0045,0.053056,31.0046597681,NA,2004,2014,2016,13,8,0.615384615384615,2.21305470121855,2.31541223966683,2.33644498783349,1.04625169833891,0.0452139660832298,"Animalia","Chordata","Passeriformes","Aves","Parulidae","North","Terrestrial","Centroid",4.398,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:2489670",43.6271988,-107.96940985,1166.70688905549
"Geothlypis trichas 702 Price_up_B1","Geothlypis trichas",33.438502,-111.886098,118.7646,-0.0586,0.113188,45.6316912374009,NA,2013,2023,2020,8,7,0.875,2.38862911552726,1.3298379876797,1.58527178781542,0.556736907808376,-0.585662488507993,"Animalia","Chordata","Passeriformes","Aves","Parulidae","North","Terrestrial","Centroid",4.398,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:2489670",43.6271988,-107.96940985,1183.98763566303
"Geothlypis trichas 702 Priest_dwn_B1","Geothlypis trichas",33.435767,-111.960297,295.5314,-0.1463,0.333295,37.848472717566,NA,2014,2024,2017,4,4,1,2.25307339275924,0.521494405950969,1.45250499133018,0.231459129394945,-1.46335196793217,"Animalia","Chordata","Passeriformes","Aves","Parulidae","North","Terrestrial","Centroid",4.398,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:2489670",43.6271988,-107.96940985,1186.14300954864
"Geothlypis trichas 702 Tonto_up_B1","Geothlypis trichas",33.558511,-111.608826,97.5189,-0.0482,0.192159,15.2145154862546,NA,2016,2026,2022,7,5,0.714285714285714,1.42020537825031,0.877056997501104,1.06354813878831,0.617556454110629,-0.481984790997956,"Animalia","Chordata","Passeriformes","Aves","Parulidae","North","Terrestrial","Centroid",4.398,"km/year","ABUND","CONT","COARSE","NO","RESURVEYED",1966,123,"A122_P1","GBIF:2489670",43.6271988,-107.96940985,1164.38387245304
"Glaucidium passerinum 582 NA","Glaucidium passerinum",59.817,22.9,-28.6798,0.0146,0.016139,87.4354818523771,NA,1979,1989,2016,38,20,0.526315789473684,1.24933529634263,1.44579156359567,2.14465634862579,1.1572486327955,0.146045319503184,"Animalia","Chordata","Strigiformes","Aves","Strigidae","North","Terrestrial","Centroid",-0.467,"km/year","OCCUR","TWO","COARSE","YES","LOW",1974,8,"A8_P1","GBIF:5232162",64.95307265,25.54385325,587.666154938438
"Glycera alba 110 NA","Glycera alba",56.010565,-2.6105905,607.9729,-0.3046,0.396294,34.6410161513775,0.06,1991,2001,1993,3,3,1,4.38371406606894,0.208402018165994,2.38371406606776,0.0475400573634761,-3.0461826104148,"Animalia","Annelida","Phyllodocida","Polychaeta","Glyceridae","North","Marine","Centroid",14.339,"km/year","OCCUR","TWO","MEDIUM","NO","BALANCED",1986,87,"A86_P1","GBIF:5195463",56.0743812,2.56414495,321.771408972489
"Glycera alba 204 NA","Glycera alba",51.1502514482759,2.58755227586207,-117.6084,0.0605,0.0196,50.1184148584085,NA,1983,1993,2000,18,4,0.222222222222222,10.9544226942357,20.0634098263133,30.6461144419485,1.83153511475057,0.605154475725925,"Animalia","Annelida","Phyllodocida","Polychaeta","Glyceridae","North","Marine","Centroid",14.339,"km/year","OCCUR","TWO","MEDIUM","NO","BALANCED",1986,87,"A86_P1","GBIF:5195463",56.0743812,2.56414495,548.153787440098
"Glycera americana 200 NA","Glycera americana",41.1402283464567,-72.4688897637795,167.1627,-0.0838,0.05677,77.425999264609,NA,1972,1982,1985,14,5,0.357142857142857,7.02061801702052,3.03755470549488,2.36248324636412,0.432662010400045,-0.837798432231381,"Animalia","Annelida","Phyllodocida","Polychaeta","Glyceridae","North","Marine","Centroid",0,"km/year","ABUND","TWO","FINE","YES","LOW",1993,258,"A257_P1","GBIF:5195524",34.60742575,-75.4220784,772.004468215567
